Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [Genome reference]
8f4966ef-a6f1-4f65-b886-de7bf8b200b2	TCGA-AV-A03D-20A-01D-A19Z-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AV-A03D-20A-01D-A19Z-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AV-A03D-20A-01D-A19Z-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AV-A03D-20A-01D-A19Z-05	6285633051_R03C02_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.20.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AV-A03D-20A-01D-A19Z-05	jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-2.TCGA-AV-A03D-20A-01D-A19Z-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.20.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AV-A03D-20A-01D-A19Z-05	jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AV-A03D-20A-01D-A19Z-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.20.11.0	DNA Methylation	Level 3	yes	HG19
7272784a-c987-4b48-99a3-9a44794ca149	TCGA-AC-A2QJ-01A-12D-A19Z-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AC-A2QJ-01A-12D-A19Z-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AC-A2QJ-01A-12D-A19Z-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AC-A2QJ-01A-12D-A19Z-05	6285633051_R02C02_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.20.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A2QJ-01A-12D-A19Z-05	jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-2.TCGA-AC-A2QJ-01A-12D-A19Z-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.20.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A2QJ-01A-12D-A19Z-05	jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2QJ-01A-12D-A19Z-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.20.11.0	DNA Methylation	Level 3	yes	HG19
7272784a-c987-4b48-99a3-9a44794ca149	TCGA-AC-A2QJ-01A-12D-A19Z-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AC-A2QJ-01A-12D-A19Z-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AC-A2QJ-01A-12D-A19Z-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AC-A2QJ-01A-12D-A19Z-05	6285633051_R02C02_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.20.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A2QJ-01A-12D-A19Z-05	jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-2.TCGA-AC-A2QJ-01A-12D-A19Z-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.20.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A2QJ-01A-12D-A19Z-05	jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2QJ-01A-12D-A19Z-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.20.11.0	DNA Methylation	Level 3	yes	HG19
716a576d-9a92-424c-a5f2-e8bbff0d29b6	TCGA-C8-A3M8-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-C8-A3M8-01A-11D-A212-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-C8-A3M8-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-C8-A3M8-01A-11D-A212-05	6285633072_R02C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-C8-A3M8-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-C8-A3M8-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-C8-A3M8-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-C8-A3M8-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
716a576d-9a92-424c-a5f2-e8bbff0d29b6	TCGA-C8-A3M8-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-C8-A3M8-01A-11D-A212-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-C8-A3M8-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-C8-A3M8-01A-11D-A212-05	6285633072_R02C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-C8-A3M8-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-C8-A3M8-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-C8-A3M8-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-C8-A3M8-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
50cb83c3-987d-48b5-b576-52ef9f99e16b	TCGA-A2-A3KC-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A2-A3KC-01A-11D-A212-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A2-A3KC-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A2-A3KC-01A-11D-A212-05	6285633072_R03C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A3KC-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-A2-A3KC-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A3KC-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A2-A3KC-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
50cb83c3-987d-48b5-b576-52ef9f99e16b	TCGA-A2-A3KC-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A2-A3KC-01A-11D-A212-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A2-A3KC-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A2-A3KC-01A-11D-A212-05	6285633072_R03C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A3KC-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-A2-A3KC-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A2-A3KC-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A2-A3KC-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
0eedb3c1-62ea-463f-906d-701fcec5eca9	TCGA-A7-A3IZ-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A7-A3IZ-01A-11D-A212-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A7-A3IZ-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A7-A3IZ-01A-11D-A212-05	6285633072_R04C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A3IZ-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-A7-A3IZ-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A3IZ-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A7-A3IZ-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
0eedb3c1-62ea-463f-906d-701fcec5eca9	TCGA-A7-A3IZ-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A7-A3IZ-01A-11D-A212-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A7-A3IZ-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A7-A3IZ-01A-11D-A212-05	6285633072_R04C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A3IZ-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-A7-A3IZ-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A3IZ-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A7-A3IZ-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
aaf34f2d-8a67-48f3-92be-5e52b5fcba81	TCGA-AC-A23G-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AC-A23G-01A-11D-A212-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AC-A23G-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AC-A23G-01A-11D-A212-05	6285633072_R05C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A23G-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-AC-A23G-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A23G-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-AC-A23G-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
aaf34f2d-8a67-48f3-92be-5e52b5fcba81	TCGA-AC-A23G-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AC-A23G-01A-11D-A212-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AC-A23G-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AC-A23G-01A-11D-A212-05	6285633072_R05C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A23G-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-AC-A23G-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A23G-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-AC-A23G-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
9a5213cf-8635-40fa-867c-89967df00e73	TCGA-AC-A3HN-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AC-A3HN-01A-11D-A212-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AC-A3HN-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AC-A3HN-01A-11D-A212-05	6285633072_R06C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A3HN-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-AC-A3HN-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A3HN-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-AC-A3HN-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
9a5213cf-8635-40fa-867c-89967df00e73	TCGA-AC-A3HN-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AC-A3HN-01A-11D-A212-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AC-A3HN-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AC-A3HN-01A-11D-A212-05	6285633072_R06C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A3HN-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-AC-A3HN-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AC-A3HN-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-AC-A3HN-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
c923f724-e50f-4df3-8121-c191cfcab1ef	TCGA-A7-A3J1-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A7-A3J1-01A-11D-A212-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A7-A3J1-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A7-A3J1-01A-11D-A212-05	6285633072_R01C02_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A3J1-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-A7-A3J1-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A3J1-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A7-A3J1-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
c923f724-e50f-4df3-8121-c191cfcab1ef	TCGA-A7-A3J1-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A7-A3J1-01A-11D-A212-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A7-A3J1-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A7-A3J1-01A-11D-A212-05	6285633072_R01C02_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A3J1-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-A7-A3J1-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A3J1-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A7-A3J1-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
ac53182f-8cb9-4648-8da8-0a86a84fa7a7	TCGA-E2-A3DX-01A-21D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-E2-A3DX-01A-21D-A212-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-E2-A3DX-01A-21D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-E2-A3DX-01A-21D-A212-05	6285633072_R02C02_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E2-A3DX-01A-21D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-E2-A3DX-01A-21D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E2-A3DX-01A-21D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-E2-A3DX-01A-21D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
ac53182f-8cb9-4648-8da8-0a86a84fa7a7	TCGA-E2-A3DX-01A-21D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-E2-A3DX-01A-21D-A212-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-E2-A3DX-01A-21D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-E2-A3DX-01A-21D-A212-05	6285633072_R02C02_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E2-A3DX-01A-21D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-E2-A3DX-01A-21D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E2-A3DX-01A-21D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-E2-A3DX-01A-21D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
6f8bb767-c877-4d91-b237-002bafaeaea4	TCGA-E9-A3HO-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-E9-A3HO-01A-11D-A212-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-E9-A3HO-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-E9-A3HO-01A-11D-A212-05	6285633072_R04C02_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A3HO-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-E9-A3HO-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A3HO-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-E9-A3HO-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
6f8bb767-c877-4d91-b237-002bafaeaea4	TCGA-E9-A3HO-01A-11D-A212-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-E9-A3HO-01A-11D-A212-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-E9-A3HO-01A-11D-A212-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-E9-A3HO-01A-11D-A212-05	6285633072_R04C02_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.21.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A3HO-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-2.TCGA-E9-A3HO-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.21.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-E9-A3HO-01A-11D-A212-05	jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-E9-A3HO-01A-11D-A212-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.21.11.0	DNA Methylation	Level 3	yes	HG19
